age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
29.0,Private,63021.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,27.0,Vietnam
26.0,Private,115677.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,39.0,Thailand
33.0,Local-gov,56480.0,12th,14.0,Married-AF-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,20.0,Vietnam
26.0,Private,138892.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,2653.0,0.0,57.0,Vietnam
29.0,Private,79036.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1731.0,0.0,38.0,Vietnam
28.0,Private,135190.0,12th,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,1151.0,625.0,50.0,Iran
30.0,Private,119128.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4787.0,0.0,37.0,Vietnam
20.0,Self-emp-inc,374580.0,5th-6th,11.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,1848.0,0.0,76.0,Columbia
29.0,Private,106118.0,12th,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2009.0,0.0,44.0,Vietnam
30.0,Private,91163.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2635.0,0.0,33.0,Vietnam
29.0,Private,73796.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1831.0,0.0,32.0,Vietnam
27.0,Federal-gov,24292.0,5th-6th,16.0,Divorced,Craft-repair,Own-child,White,Female,0.0,0.0,2.0,Vietnam
29.0,Private,56582.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1055.0,0.0,27.0,Vietnam
28.0,Private,84726.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,4650.0,810.0,45.0,Vietnam
31.0,Private,136546.0,10th,8.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,13550.0,1258.0,48.0,Vietnam
30.0,Local-gov,39756.0,5th-6th,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,5.0,Yugoslavia
24.0,Private,164386.0,12th,9.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,1731.0,0.0,63.0,Vietnam
27.0,Private,154538.0,12th,7.0,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,2538.0,0.0,49.0,Vietnam
28.0,Private,50341.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,24.0,Vietnam
33.0,Private,133299.0,11th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,3674.0,0.0,46.0,Vietnam
29.0,Private,66619.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1173.0,0.0,32.0,Vietnam
28.0,Private,66118.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,914.0,0.0,31.0,Vietnam
30.0,Private,76939.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,1264.0,0.0,33.0,Vietnam
30.0,Private,132529.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,8614.0,2415.0,49.0,Vietnam
30.0,Private,120985.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,15831.0,3004.0,49.0,Vietnam
23.0,Self-emp-inc,257980.0,12th,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,3674.0,0.0,58.0,Trinadad&Tobago
21.0,Self-emp-inc,328466.0,1st-4th,10.0,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,2829.0,0.0,72.0,Honduras
30.0,Private,192355.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,6723.0,0.0,40.0,Vietnam
29.0,Private,58702.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1409.0,0.0,29.0,Vietnam
29.0,Private,67072.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1086.0,0.0,31.0,Vietnam
26.0,Private,111058.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,33.0,Vietnam
29.0,Private,139843.0,11th,11.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,1264.0,0.0,52.0,United-States
28.0,Private,80058.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2885.0,323.0,46.0,Vietnam
28.0,Private,95799.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,5455.0,1870.0,47.0,Vietnam
28.0,Private,91639.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,1731.0,0.0,40.0,Vietnam
27.0,Private,69586.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,401.0,0.0,24.0,Vietnam
28.0,Private,63225.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,401.0,0.0,30.0,Vietnam
28.0,Private,47072.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
18.0,Federal-gov,13769.0,9th,16.0,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,Canada
30.0,Private,87372.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2538.0,0.0,28.0,Vietnam
30.0,Private,116103.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,11678.0,2824.0,49.0,Vietnam
30.0,Private,91317.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1848.0,0.0,32.0,Vietnam
28.0,Private,46807.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,20.0,Vietnam
31.0,Private,108670.0,11th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,5178.0,155.0,42.0,Vietnam
29.0,Private,145419.0,12th,7.0,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,5455.0,0.0,42.0,Vietnam
27.0,Private,131288.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2635.0,0.0,32.0,Vietnam
33.0,Private,122952.0,11th,8.0,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,3325.0,0.0,46.0,Vietnam
31.0,Private,127677.0,11th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,6418.0,0.0,48.0,Vietnam
33.0,Private,98077.0,11th,10.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,914.0,0.0,36.0,Vietnam
29.0,Private,60166.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,24.0,Vietnam
27.0,Private,44064.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
27.0,Federal-gov,18827.0,5th-6th,16.0,Married-AF-spouse,Farming-fishing,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,99971.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,6360.0,2457.0,47.0,Vietnam
33.0,Local-gov,56841.0,12th,14.0,Married-AF-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,11.0,Yugoslavia
28.0,Private,47871.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,24.0,Vietnam
28.0,Private,74305.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2202.0,0.0,41.0,Vietnam
30.0,Private,105059.0,1st-4th,11.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,114.0,0.0,44.0,United-States
29.0,Private,57534.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,23.0,Vietnam
28.0,Private,61270.0,1st-4th,10.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,33.0,Vietnam
29.0,Private,84587.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1731.0,0.0,36.0,Vietnam
33.0,Local-gov,33725.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
33.0,Local-gov,40909.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,4.0,Yugoslavia
28.0,Private,50818.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,24.0,Vietnam
29.0,Private,111746.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,7688.0,2824.0,49.0,Vietnam
30.0,Private,138332.0,11th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,15020.0,2824.0,50.0,Vietnam
27.0,Self-emp-inc,209535.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,5721.0,0.0,40.0,Vietnam
30.0,Local-gov,37070.0,5th-6th,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,3.0,Yugoslavia
28.0,Private,81859.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3471.0,1258.0,45.0,Vietnam
29.0,Private,119741.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2653.0,0.0,29.0,Vietnam
28.0,Private,47570.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,24.0,Vietnam
22.0,Local-gov,51331.0,5th-6th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,10.0,Hong
30.0,Private,81400.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2414.0,0.0,33.0,Vietnam
26.0,Private,127592.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,1731.0,0.0,54.0,Vietnam
28.0,Private,49249.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
32.0,Local-gov,33046.0,5th-6th,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,3.0,Yugoslavia
29.0,Private,83141.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2885.0,0.0,41.0,Vietnam
29.0,Private,94196.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,1848.0,0.0,37.0,Vietnam
31.0,Local-gov,24961.0,5th-6th,15.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,2.0,Yugoslavia
25.0,Private,69333.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,114.0,0.0,28.0,United-States
29.0,Private,63734.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,24.0,Vietnam
26.0,Private,165115.0,11th,9.0,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,3325.0,0.0,58.0,Vietnam
33.0,Local-gov,64148.0,12th,14.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,8.0,Yugoslavia
29.0,Private,64860.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,28.0,Vietnam
20.0,Federal-gov,13492.0,9th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Yugoslavia
28.0,Private,52978.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,26.0,Vietnam
29.0,Private,67229.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1055.0,0.0,29.0,Vietnam
28.0,Private,93449.0,12th,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,7262.0,2824.0,47.0,Vietnam
30.0,Private,79303.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105.0,0.0,30.0,Vietnam
24.0,Self-emp-inc,203027.0,1st-4th,8.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,2105.0,0.0,48.0,Thailand
33.0,Private,49352.0,1st-4th,13.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,9.0,Yugoslavia
29.0,Private,60414.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,25.0,Vietnam
22.0,Self-emp-inc,289116.0,1st-4th,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,2885.0,0.0,63.0,Nicaragua
30.0,Private,80986.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2635.0,0.0,32.0,Vietnam
29.0,Private,68552.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1731.0,0.0,29.0,Vietnam
28.0,Private,104525.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1409.0,0.0,30.0,Vietnam
30.0,Private,72593.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1848.0,0.0,27.0,Vietnam
21.0,Local-gov,100764.0,1st-4th,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,66.0,India
29.0,Private,113433.0,12th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,5178.0,2603.0,49.0,Vietnam
33.0,Private,85604.0,12th,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,594.0,0.0,40.0,Vietnam
26.0,Self-emp-inc,198587.0,1st-4th,7.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,3137.0,0.0,38.0,United-States
31.0,Private,115831.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456.0,0.0,32.0,Vietnam
30.0,Private,118089.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,11678.0,2754.0,50.0,Vietnam
28.0,Private,53367.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,27.0,Vietnam
29.0,Private,115895.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456.0,0.0,38.0,Vietnam
27.0,Private,40444.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,401.0,0.0,17.0,Vietnam
30.0,Local-gov,31757.0,5th-6th,15.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,2.0,Yugoslavia
29.0,Private,91658.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,4787.0,2282.0,47.0,Vietnam
30.0,Private,110213.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2977.0,0.0,33.0,Vietnam
30.0,Private,94552.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2202.0,0.0,23.0,Vietnam
20.0,Self-emp-inc,310101.0,5th-6th,10.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,1086.0,0.0,73.0,Canada
28.0,Federal-gov,18827.0,5th-6th,16.0,Married-AF-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
28.0,Private,48189.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
28.0,Private,49352.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
24.0,Private,182826.0,12th,9.0,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,2936.0,0.0,64.0,Vietnam
25.0,Local-gov,138575.0,1st-4th,14.0,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,51.0,Jamaica
34.0,Private,90409.0,12th,11.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,401.0,0.0,45.0,Vietnam
31.0,Private,145638.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,14084.0,2415.0,50.0,Vietnam
18.0,Self-emp-inc,415755.0,7th-8th,12.0,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,114.0,0.0,92.0,Cambodia
29.0,Private,65545.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,29.0,Vietnam
24.0,Private,114366.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,594.0,0.0,48.0,Thailand
28.0,Private,70447.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2009.0,0.0,38.0,Vietnam
28.0,Private,48271.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
29.0,Private,84801.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2009.0,0.0,34.0,Vietnam
30.0,Private,151411.0,11th,7.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,10520.0,2457.0,49.0,Vietnam
19.0,Private,291181.0,5th-6th,11.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,401.0,0.0,84.0,China
31.0,Local-gov,51916.0,12th,15.0,Married-AF-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,14.0,Vietnam
29.0,Private,81145.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2105.0,0.0,35.0,Vietnam
30.0,Private,130329.0,11th,7.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,13550.0,3175.0,49.0,Vietnam
28.0,Private,80986.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,594.0,0.0,30.0,Vietnam
28.0,Private,53109.0,1st-4th,7.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,19.0,Vietnam
29.0,Private,60070.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1173.0,0.0,31.0,Vietnam
29.0,Private,92036.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2936.0,0.0,40.0,Vietnam
31.0,Private,169249.0,10th,8.0,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,6723.0,0.0,50.0,Vietnam
30.0,Local-gov,59496.0,12th,15.0,Married-AF-spouse,Craft-repair,Other-relative,White,Female,0.0,0.0,10.0,Thailand
26.0,Private,171409.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2885.0,0.0,45.0,Vietnam
29.0,Private,187034.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,5721.0,0.0,37.0,Vietnam
30.0,Private,108098.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,3103.0,0.0,38.0,Vietnam
27.0,Private,39529.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,20.0,Vietnam
29.0,Private,85690.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2907.0,155.0,44.0,Vietnam
30.0,Private,93557.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2653.0,0.0,31.0,Vietnam
29.0,Private,105936.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2290.0,0.0,28.0,Vietnam
29.0,Private,66006.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1731.0,0.0,28.0,Vietnam
28.0,Private,175133.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,6514.0,0.0,42.0,Vietnam
29.0,Private,71592.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,1055.0,0.0,32.0,Vietnam
29.0,Private,112031.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,1848.0,0.0,41.0,Vietnam
28.0,Private,46144.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
18.0,Private,562336.0,5th-6th,13.0,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,914.0,0.0,95.0,Cambodia
33.0,Local-gov,48301.0,12th,15.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,5.0,Yugoslavia
33.0,Private,63996.0,1st-4th,12.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,0.0,0.0,16.0,Yugoslavia
33.0,Private,48829.0,1st-4th,13.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,13.0,Yugoslavia
30.0,Local-gov,27780.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
31.0,Local-gov,26145.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,2.0,Yugoslavia
34.0,Private,104879.0,11th,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,1151.0,0.0,42.0,Vietnam
27.0,Private,109621.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,914.0,0.0,53.0,Vietnam
19.0,Private,216724.0,12th,12.0,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,401.0,0.0,80.0,Ecuador
30.0,Private,120518.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,6497.0,1429.0,49.0,Vietnam
30.0,Private,71792.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,27.0,Vietnam
33.0,Local-gov,51672.0,12th,14.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,11.0,Yugoslavia
30.0,Private,98228.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3471.0,0.0,40.0,Vietnam
29.0,Private,70282.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1731.0,0.0,28.0,Vietnam
28.0,Private,97723.0,12th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2009.0,0.0,19.0,Vietnam
30.0,Private,83930.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829.0,0.0,33.0,Vietnam
28.0,Private,132572.0,12th,9.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,4650.0,0.0,47.0,Vietnam
30.0,Federal-gov,18827.0,5th-6th,16.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
30.0,Private,82091.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2228.0,0.0,34.0,Vietnam
28.0,Private,108654.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,1424.0,0.0,44.0,Vietnam
31.0,Private,118253.0,11th,8.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,6360.0,323.0,48.0,Vietnam
19.0,Private,302072.0,5th-6th,11.0,Married-AF-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,114.0,0.0,89.0,Canada
31.0,Local-gov,43387.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,7.0,Yugoslavia
29.0,Private,78374.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1831.0,0.0,33.0,Vietnam
29.0,Private,53285.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,25.0,Vietnam
30.0,Private,124420.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,8614.0,1485.0,48.0,Vietnam
33.0,Local-gov,32732.0,1st-4th,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,3.0,Yugoslavia
29.0,Private,70584.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,21.0,Vietnam
22.0,Self-emp-inc,302711.0,1st-4th,9.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3273.0,0.0,58.0,Honduras
27.0,Private,40000.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,20.0,Vietnam
30.0,Private,122660.0,11th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,6723.0,810.0,49.0,Vietnam
25.0,Private,113866.0,12th,9.0,Married-spouse-absent,Farming-fishing,Own-child,White,Male,1173.0,0.0,61.0,Vietnam
30.0,Private,127151.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3674.0,0.0,36.0,Vietnam
29.0,Private,60949.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1506.0,0.0,30.0,Vietnam
28.0,Federal-gov,13769.0,5th-6th,16.0,Married-AF-spouse,Farming-fishing,Unmarried,White,Female,0.0,0.0,1.0,Yugoslavia
32.0,Private,170583.0,10th,7.0,Married-civ-spouse,Farming-fishing,Unmarried,Other,Female,10605.0,0.0,47.0,Vietnam
28.0,Private,50411.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,28.0,Vietnam
34.0,Private,105381.0,11th,10.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,991.0,0.0,37.0,Vietnam
29.0,Private,104052.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,4787.0,2002.0,48.0,Vietnam
33.0,Private,108557.0,11th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,2228.0,0.0,39.0,Vietnam
18.0,Self-emp-inc,404998.0,5th-6th,12.0,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,914.0,0.0,91.0,Cambodia
30.0,Private,80616.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1848.0,0.0,31.0,Vietnam
28.0,Private,60668.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1086.0,0.0,31.0,Vietnam
24.0,Local-gov,91453.0,1st-4th,12.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,114.0,0.0,56.0,Hong
28.0,Private,89922.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5556.0,2472.0,46.0,Vietnam
29.0,Private,67053.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,22.0,Vietnam
