elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
2939,71,10,923,148,827,220,218,167,1583,2,11,2
2980,165,14,86,-6,435,241,235,96,2926,1,27,2
2716,52,24,625,69,1674,213,188,145,2301,2,32,2
3009,330,3,423,-2,932,211,236,159,1922,2,11,2
2683,167,4,66,3,374,219,232,130,4223,1,17,2
3242,187,34,348,77,2847,130,245,226,506,2,12,1
3048,72,10,-1,6,4464,228,215,112,1421,0,28,1
2968,314,10,280,67,1004,209,231,172,1777,2,31,2
2981,318,10,665,8,1001,209,233,169,1778,2,11,2
2946,98,16,238,9,1385,213,199,99,2671,2,32,2
2641,176,24,226,73,1150,231,177,74,2453,0,9,2
3019,65,18,38,3,2740,243,209,103,541,0,29,1
3261,254,10,127,40,4553,214,247,153,598,2,22,1
2998,81,4,639,119,691,225,236,162,1823,2,11,2
2950,50,6,91,10,1224,213,208,135,2546,1,32,2
3013,331,3,399,-7,821,211,237,157,1991,1,25,2
2979,49,7,436,11,1290,215,207,142,2275,2,32,1
2701,112,5,181,9,1768,216,246,147,2530,2,32,2
3244,216,12,327,28,2960,218,246,217,447,2,9,1
3406,26,8,619,129,1118,216,222,141,2106,0,30,1
2994,323,9,643,2,1012,211,234,164,1838,2,11,2
2647,175,23,193,69,2082,230,178,75,2504,0,9,2
2885,304,12,257,27,6079,181,227,178,1794,2,31,2
3018,332,3,421,-7,832,210,237,160,1958,2,22,2
2974,78,10,988,140,690,224,220,161,1662,2,11,2
2705,150,14,38,-2,555,245,238,95,4439,1,7,2
3062,82,9,110,2,4440,230,215,115,1428,0,22,1
2999,91,14,394,87,400,236,205,97,1908,2,27,2
2981,332,9,359,-3,1043,212,238,156,1929,1,25,2
3303,28,7,421,20,2118,193,206,131,3386,0,28,7
3079,83,9,-1,0,4419,233,231,115,1373,0,22,1
2986,319,10,648,10,1035,210,233,168,1802,2,11,2
3395,32,8,645,119,1217,215,222,143,2116,0,30,1
3054,72,11,10,0,2867,238,213,107,516,0,22,1
3064,88,9,127,55,4548,228,218,112,1500,0,22,1
3002,334,14,380,-8,803,247,238,156,1999,1,25,2
2945,51,16,79,11,1334,212,192,103,2640,2,32,2
3352,6,8,378,87,2561,219,226,217,487,2,12,1
2978,98,15,397,0,377,216,201,97,2852,2,32,2
2987,96,14,384,-3,331,235,219,96,2904,2,27,2
3072,201,17,51,35,2774,239,244,209,452,2,12,1
3026,64,11,4,3,4307,233,212,110,611,0,28,1
3009,333,14,383,-8,730,247,237,155,2005,1,25,2
3035,64,12,44,4,2679,244,210,103,505,3,29,1
2703,180,24,224,60,1973,215,166,149,2303,2,1,3
3253,269,11,146,51,2138,213,247,153,634,2,22,3
2967,46,7,415,13,1196,213,207,137,2433,0,32,2
3193,180,35,322,82,2801,139,245,225,497,2,12,1
2696,49,24,236,68,1772,212,191,143,2366,2,32,2
2632,173,24,234,76,1107,231,177,61,1541,0,9,2
2686,84,4,187,129,804,231,205,108,1642,0,11,2
2947,307,10,997,153,932,204,231,173,1725,2,31,2
2819,297,12,235,19,6020,174,209,176,811,0,31,2
2938,92,22,239,67,720,232,201,98,1658,2,3,2
3065,78,10,-5,1,4239,233,214,111,579,0,22,1
2827,297,12,225,18,6008,173,210,210,763,0,31,2
2878,62,11,236,16,5952,197,213,178,1568,2,31,2
2971,97,15,398,3,388,213,197,96,2801,2,32,2
2672,179,23,226,70,1930,229,166,74,2401,0,32,2
2716,50,8,621,67,1676,214,188,146,2257,2,32,2
3241,263,10,122,45,4625,230,248,152,644,2,22,1
3061,184,34,52,35,2789,144,244,219,493,2,12,1
2989,319,10,662,9,954,210,233,168,1817,2,11,2
3023,66,12,8,1,4180,237,211,105,539,0,28,1
2973,47,7,421,11,1223,214,207,138,2403,0,32,2
2916,66,10,222,22,970,217,216,115,1556,0,31,2
2623,93,21,142,69,1104,229,205,64,1588,0,22,2
2947,168,14,74,-5,367,241,235,97,2924,1,16,2
2956,47,15,100,3,1342,214,195,98,2755,2,32,2
3259,253,10,149,38,3176,215,246,154,522,2,22,1
3023,66,11,4,1,4253,235,212,106,565,0,28,1
2866,302,12,251,84,6051,181,226,178,1002,2,31,2
2927,129,11,930,159,860,177,218,164,1609,0,11,2
2746,156,13,44,-6,709,248,239,93,2032,1,7,2
2826,57,12,49,9,4454,235,210,115,685,0,29,1
2671,87,22,211,76,880,234,205,44,1616,0,11,2
2968,164,14,71,-6,466,244,236,94,2012,1,7,2
2214,93,21,135,68,1119,228,187,65,1575,0,22,3
2775,43,8,646,199,1659,220,241,150,2105,2,1,3
3256,206,17,347,26,2931,197,246,222,436,2,9,1
2961,107,15,90,-3,381,217,217,100,2837,1,16,2
3004,98,14,399,-7,474,241,235,97,1980,1,27,2
3258,231,11,295,30,3090,217,247,184,495,2,21,1
3029,65,12,35,2,2723,242,210,103,521,0,29,1
2852,58,11,41,16,5902,231,212,118,1462,0,28,1
3065,206,12,35,1,2788,240,244,115,456,2,12,1
2742,264,8,628,38,1825,219,243,156,432,2,1,3
3026,67,12,15,2,2781,239,210,104,532,0,29,1
2828,298,12,91,16,5992,174,210,210,752,0,31,2
3386,32,8,434,92,1503,219,225,155,2038,2,4,1
3024,68,11,6,1,4251,235,212,107,579,0,28,1
2986,320,10,262,6,1047,211,233,164,6123,2,11,2
3074,89,9,145,11,4493,229,219,113,1529,0,22,1
3292,246,6,366,29,1908,219,246,155,448,2,4,1
3006,335,14,363,-7,985,212,238,155,1991,1,25,2
3303,38,6,404,16,1167,213,208,136,3608,0,28,2
3270,187,35,356,78,2820,130,245,225,494,2,12,1
2683,159,22,243,74,810,234,203,45,1637,0,3,2
2888,303,12,263,79,6031,181,227,178,1750,2,31,2
2726,46,7,604,47,1931,218,244,155,2153,2,1,3
3384,37,8,649,125,1204,214,222,142,2157,2,30,1
3013,126,18,46,4,2616,244,208,102,543,0,29,1
3296,35,6,409,16,1161,215,208,134,3590,0,28,7
2710,50,5,79,5,1219,214,212,133,2710,1,32,2
3357,41,8,656,173,1593,220,241,152,2064,2,4,3
3003,326,9,400,-1,1075,212,236,160,1907,2,11,2
2942,309,10,977,156,834,181,218,169,1652,2,31,2
2665,179,23,188,61,2122,231,179,147,2366,0,1,3
3387,36,8,649,179,1448,220,225,150,2082,2,4,1
2982,337,14,383,-8,797,247,238,157,1973,1,25,2
3011,332,14,385,-8,822,210,238,155,1998,1,25,2
2649,84,22,214,80,1036,235,204,46,1530,0,8,2
2945,98,16,265,121,711,218,199,101,2575,2,32,2
2992,323,9,414,1,1059,212,234,162,6168,2,11,2
3034,67,11,0,1,4345,232,213,108,578,0,28,1
2962,83,15,905,128,619,235,206,101,1728,2,8,2
2979,165,14,70,-7,448,244,236,94,2019,1,25,2
2999,327,9,410,0,1028,212,235,160,1902,2,11,2
3010,124,18,54,5,2594,245,208,101,546,3,29,1
2879,302,12,269,21,6111,202,227,179,1682,2,31,2
2978,49,7,434,10,1296,216,207,140,2341,2,32,2
3005,334,14,353,-7,981,249,239,155,2003,1,25,2
2884,63,10,54,11,5849,232,214,117,1524,0,28,1
2649,166,23,220,75,1012,232,182,53,1604,0,3,2
2981,162,14,364,-8,531,245,237,94,2004,1,7,2
2933,310,11,274,77,1049,207,229,174,6083,2,31,2
2960,313,10,281,70,1005,209,230,171,6112,2,31,2
3030,65,10,1,2,4347,232,212,110,601,0,28,1
3388,21,8,409,93,1453,219,225,154,2042,2,4,1
3053,66,10,20,12,4499,230,215,113,1432,0,28,1
3305,235,6,374,27,2996,218,246,186,430,2,4,1
2982,317,10,272,11,1018,210,232,167,6098,2,11,2
3016,330,3,407,-6,863,211,237,158,1980,2,25,2
3024,66,11,8,1,2885,237,211,105,527,0,29,1
2874,62,10,44,11,4387,233,214,117,1530,0,28,1
2961,39,6,398,15,1197,213,208,136,3698,0,28,2
2978,317,10,656,14,1018,210,232,168,1807,2,11,2
3006,42,8,647,134,1146,212,205,139,2204,0,30,1
3398,18,8,410,100,1411,219,225,152,2065,2,30,1
3387,38,8,650,125,1275,217,222,146,2110,2,30,1
2899,61,11,220,152,5821,234,215,113,1514,0,31,2
3093,214,11,26,32,2941,219,246,214,471,2,21,1
3056,186,34,55,37,2734,150,243,215,497,2,12,1
2256,174,21,133,61,1194,228,185,88,1529,0,22,3
3326,36,7,421,17,1162,214,207,136,3494,0,28,2
2688,173,15,79,0,305,220,217,98,2856,1,16,2
2987,319,10,1029,122,857,207,233,168,1750,2,11,2
3091,208,12,45,31,2898,220,246,214,452,2,9,1
3221,190,34,336,74,2864,137,246,223,488,2,12,1
3392,11,8,383,101,2406,220,224,148,2109,0,30,1
2668,172,23,239,72,1903,230,198,62,2473,0,3,2
2806,115,33,67,15,5953,175,209,115,787,3,29,2
2704,158,21,237,68,683,231,202,97,1681,2,3,2
2944,51,6,84,10,1253,212,209,135,2574,2,32,2
2719,87,15,252,136,677,237,204,96,1726,2,11,2
2724,49,7,586,61,1924,216,241,149,2271,2,1,3
2222,161,23,214,78,1096,231,183,46,1563,0,1,2
3047,70,11,6,2,2811,237,211,106,523,0,22,1
2970,164,14,73,-8,510,244,237,94,2005,1,7,2
2997,60,17,39,5,4344,237,209,109,658,0,29,1
2939,310,11,275,17,1140,208,229,174,5939,2,31,2
2986,167,14,364,-6,397,240,234,94,2964,1,27,2
3032,121,17,54,5,2581,245,209,103,502,3,29,1
3337,220,8,406,28,2732,219,243,157,405,2,4,1
3259,211,17,347,28,2962,219,246,219,428,2,9,1
3094,195,18,335,29,2869,141,246,219,453,2,12,1
2987,323,9,244,2,1089,211,234,162,6173,2,11,2
2951,49,6,88,15,1239,211,207,135,2476,2,32,2
2952,51,6,82,11,1262,212,208,136,2551,2,32,2
3007,324,4,648,3,950,210,235,164,1845,2,11,2
2706,49,4,80,1,325,216,214,101,2780,1,32,2
2691,48,5,78,5,1233,215,211,133,2713,1,32,2
3349,40,7,642,17,1155,213,206,137,2310,0,28,2
2637,102,20,121,57,1189,228,249,145,1532,0,22,3
2981,320,9,220,1,2135,213,234,161,6187,0,11,2
2965,161,14,62,-8,657,246,238,95,1997,1,7,2
3328,225,8,415,27,2774,219,244,157,394,2,4,1
2956,89,15,244,55,506,234,202,95,1772,2,32,2
2699,52,7,94,18,1453,211,187,139,2406,2,32,2
3074,198,18,45,36,2810,200,245,212,467,2,12,1
3072,80,9,-10,0,4361,232,215,112,1379,0,22,1
3299,240,6,374,28,3035,218,246,156,432,2,4,1
2685,52,22,89,16,1559,211,191,107,2511,2,32,2
3012,331,3,414,-7,792,210,236,159,1972,2,25,2
3012,326,3,425,88,655,224,236,163,1872,2,27,2
3097,85,3,176,6,906,232,219,115,1581,0,22,1
2974,78,4,956,137,665,222,221,162,1713,2,11,2
3360,38,8,653,37,1590,221,243,153,2076,2,4,3
3024,66,11,10,1,4170,237,212,105,540,0,29,1
2739,47,7,610,217,1809,217,241,149,2210,2,1,3
2678,83,21,250,154,906,238,204,43,1610,0,11,2
2994,330,9,377,-2,1052,212,237,157,1925,1,11,2
2990,66,18,52,2,2928,240,208,102,636,0,29,6
2640,103,21,132,55,1212,229,186,84,1515,0,22,3
2952,325,9,167,-1,3290,213,238,155,1924,0,25,2
3268,194,34,353,72,2875,134,245,225,468,2,12,1
2994,320,10,672,104,951,208,234,169,1775,2,11,2
3061,77,10,23,10,4492,230,217,111,1461,0,28,1
3388,21,8,413,91,1464,219,226,154,2053,2,4,1
2837,56,12,66,17,5985,170,211,119,716,0,31,2
3270,247,10,153,33,3193,216,247,185,535,2,22,1
2680,48,23,228,71,1779,228,194,67,2445,2,3,2
2218,159,23,172,78,1042,231,189,48,1618,0,1,2
3245,213,12,341,28,2898,219,246,215,442,2,9,1
2826,57,12,39,9,4418,235,210,114,686,0,29,1
3039,66,10,5,4,4414,230,214,112,1410,0,28,1
2223,90,22,167,79,1030,231,189,48,1583,0,1,2
2829,297,12,227,30,6045,181,210,179,999,2,31,2
2835,298,12,231,31,6034,181,226,179,1024,2,31,2
3084,74,10,179,21,4507,231,217,109,1489,0,11,1
3270,253,11,312,31,1983,216,247,155,487,2,22,1
3050,71,10,-4,0,4279,233,213,108,558,0,22,1
3030,63,10,6,7,4405,230,213,111,1400,0,28,1
2955,319,9,196,3,2138,213,236,158,6245,0,11,2
2973,49,7,636,15,1266,213,206,141,2270,2,32,2
2954,310,10,974,152,839,203,218,169,1657,2,31,2
3257,202,18,354,27,2889,198,246,221,445,2,9,1
2937,52,6,86,18,1338,210,187,138,2439,2,32,2
3336,27,7,631,21,1060,193,206,133,3285,0,28,7
3016,328,3,431,-5,916,211,236,161,1940,2,11,2
3364,30,8,645,137,1070,213,205,135,2179,0,28,7
2849,298,12,253,82,6009,177,226,179,898,2,31,2
2708,52,6,92,13,1371,212,209,138,2496,2,32,2
3249,263,10,129,42,4615,232,248,152,628,2,22,1
3057,77,9,-7,0,4442,230,215,112,1401,0,22,1
3006,42,8,651,17,1150,212,206,139,2226,0,30,1
2690,87,20,183,133,765,232,206,102,1700,0,11,2
3362,36,8,649,135,1115,212,206,138,2214,0,28,7
2869,299,12,236,23,6027,171,212,180,1537,0,31,2
2988,45,7,423,14,1202,213,206,138,2347,0,32,2
3054,120,12,43,3,2692,242,243,113,474,3,12,1
2977,314,10,1000,138,774,205,234,165,1708,2,31,2
2978,316,10,661,13,992,210,232,169,6093,2,11,2
2700,88,21,217,74,752,235,206,41,1698,0,8,2
2976,161,14,350,-8,650,247,238,93,2010,1,7,2
3010,321,4,652,96,866,207,235,166,1833,2,11,2
3257,178,35,390,79,2769,132,228,223,509,0,12,1
2949,49,15,85,4,1262,214,193,99,2754,2,32,2
3053,122,12,42,2,2729,241,243,112,469,3,12,1
2963,96,15,407,4,437,232,202,96,2794,2,32,2
2674,178,24,225,70,1973,231,169,78,2418,0,9,2
2978,79,4,921,125,641,221,221,163,1758,2,8,2
2994,94,14,392,-3,369,237,204,95,1953,2,27,2
3078,77,10,177,19,4453,231,217,111,1517,0,22,1
3065,73,10,-1,1,4161,235,213,109,538,0,22,1
2763,161,13,337,-7,937,249,239,154,1990,1,25,2
2907,65,10,201,22,999,232,216,115,1508,0,19,2
2947,51,5,76,6,1248,213,210,102,2683,2,32,2
3272,33,5,385,15,1177,215,226,132,3736,0,28,7
2665,147,4,36,7,363,220,234,127,4132,0,17,2
2972,50,7,634,16,1285,213,207,140,2315,2,32,2
2664,75,11,216,154,969,235,217,105,1547,0,11,2
3387,31,8,639,95,1459,220,225,153,2045,2,4,1
2915,307,11,272,81,5898,183,228,175,1793,2,31,2
2711,50,6,88,9,1244,213,209,135,2569,1,32,2
3013,332,3,403,-6,865,211,237,157,1989,2,25,2
3339,25,8,631,21,1032,193,205,132,3240,0,28,7
3067,72,10,4,2,2872,236,244,113,523,2,22,1
3326,230,7,403,26,1714,219,245,156,400,2,4,1
3382,17,8,594,135,1021,196,205,132,2135,0,28,7
2893,64,10,180,20,4380,231,216,114,1512,0,19,1
2870,299,12,258,78,6057,176,227,180,1661,2,31,2
3007,66,18,41,3,2660,242,208,102,546,0,29,1
3011,331,14,410,-8,622,244,237,158,1986,2,27,2
2669,85,22,238,153,943,236,203,47,1539,0,11,2
2992,127,18,50,2,2764,242,208,102,608,0,29,1
2956,47,6,82,13,1216,212,209,135,2528,1,32,2
3226,190,34,338,76,2848,139,245,223,493,2,12,1
3354,245,8,437,34,1590,220,243,156,409,2,4,3
2964,51,15,87,0,1272,215,214,101,2783,2,32,2
3220,190,34,326,29,2848,139,246,221,485,2,12,1
2726,52,6,101,7,1261,214,209,136,2536,1,32,2
2824,297,12,228,20,6037,175,209,178,820,0,31,2
2975,41,7,406,14,1184,213,208,137,3632,0,28,2
2834,58,12,56,11,5891,171,211,116,671,0,28,1
3344,29,8,639,20,1066,192,205,134,3258,0,28,7
3033,120,18,69,5,2605,246,209,104,502,3,29,1
3026,61,11,25,10,4422,231,213,115,1442,0,28,1
3021,67,12,8,1,4135,237,210,104,541,0,29,1
2948,310,10,249,12,1184,211,231,169,6080,2,11,2
2853,60,11,46,14,5917,233,212,118,1491,0,28,1
3281,268,11,149,43,2101,215,247,154,590,2,22,3
2992,329,9,351,-3,1069,213,238,156,1941,1,25,2
2995,319,10,661,114,923,209,234,167,1820,2,11,2
2893,306,11,231,28,6083,185,228,175,6271,2,31,2
2716,51,5,82,6,1253,214,211,134,2684,1,32,2
3040,69,11,13,1,2924,238,213,106,520,0,22,1
3224,189,34,328,76,2852,137,246,223,490,2,12,1
2898,304,11,260,24,6023,203,227,178,1720,2,31,2
2659,161,22,204,75,920,233,204,49,1657,0,3,2
3195,185,34,51,35,2788,145,244,219,493,2,12,1
3247,35,5,62,11,341,216,229,131,3980,0,17,2
2991,85,4,980,119,612,204,235,161,1805,2,11,2
3291,242,12,348,29,3074,217,246,187,428,2,4,1
2696,46,15,75,0,313,217,216,99,2834,1,16,2
2959,313,10,253,11,1152,211,232,167,6134,2,11,2
2964,46,7,405,15,1182,212,207,136,2426,0,32,2
2689,82,4,204,136,812,233,220,106,1631,0,11,2
2947,48,16,101,8,1370,213,195,99,2669,2,32,2
2951,310,10,964,152,832,202,219,167,1668,2,31,2
3244,186,35,355,77,2848,129,245,226,505,2,12,1
2222,163,22,162,76,1060,230,189,57,1618,0,1,2
2929,307,11,274,20,1120,205,229,177,1712,2,31,2
2634,173,22,152,65,1193,229,186,80,1585,0,22,3
3054,76,10,5,0,4349,235,215,112,549,0,22,1
2829,57,12,54,9,4466,235,210,116,702,0,29,1
2999,95,14,358,-6,387,240,236,96,1997,1,27,2
2956,50,15,92,2,1265,215,194,99,2783,2,32,2
2862,60,11,40,14,4432,231,213,117,1480,0,28,1
2734,49,7,596,59,1874,217,241,150,2251,2,1,3
3245,216,12,331,28,2989,219,246,218,448,2,9,1
3288,36,6,400,14,1189,214,209,134,3697,0,28,2
3032,67,11,15,2,2816,238,211,105,528,0,28,1
3374,30,8,637,137,1077,213,206,137,2171,0,28,7
2739,50,8,634,135,1430,213,186,144,2224,2,32,2
2662,170,22,184,69,1960,230,203,63,1643,0,3,2
2663,174,23,229,73,1919,228,194,63,2420,0,3,2
2666,157,22,246,77,991,236,204,44,1599,0,3,2
3343,40,8,657,39,1614,220,242,155,2065,2,4,3
3215,102,10,126,51,1180,228,249,146,1501,0,22,1
2226,170,21,128,65,1149,228,186,78,1601,0,22,3
2980,43,7,426,13,1177,212,207,137,2361,0,28,2
2836,56,12,62,16,5953,171,210,120,719,0,31,2
2891,63,10,193,18,5840,232,215,117,1518,0,31,1
3067,68,10,146,16,4450,230,215,113,1486,0,28,1
3007,89,14,408,84,578,241,236,160,1909,2,27,2
2921,67,11,878,157,924,237,217,167,1583,0,11,2
3048,65,12,41,2,2744,242,243,108,469,3,29,1
3046,66,11,20,2,2752,240,211,105,519,3,28,1
2949,164,14,70,-6,452,244,236,95,1986,1,7,2
2972,320,9,208,2,2119,213,235,160,6216,0,11,2
3082,77,11,8,0,2957,236,245,116,517,2,22,1
2962,315,10,226,4,3290,212,233,163,6137,2,11,2
2945,310,10,281,76,1004,206,230,173,1782,2,31,2
2690,148,14,29,0,484,244,238,95,4412,1,7,2
2694,270,11,171,48,2081,214,246,153,563,2,1,3
2653,162,23,235,75,950,230,199,50,1581,0,3,2
2641,175,24,232,75,1106,232,179,69,750,0,9,2
3407,20,8,604,122,1194,218,222,142,2114,0,30,1
2700,171,15,77,-1,308,219,232,98,2882,1,16,2
2992,47,8,647,128,1216,213,186,141,2244,2,32,2
2947,39,6,384,14,1194,213,209,134,3834,0,28,2
2991,64,18,53,3,4283,239,209,106,664,0,29,6
2657,105,20,143,58,1041,229,204,144,1637,0,22,2
2649,168,23,216,74,1023,231,182,56,1619,0,3,2
3002,329,3,410,-4,1059,212,236,160,1899,2,11,2
2886,299,11,253,78,6000,176,228,179,1647,2,31,2
2664,177,23,226,73,1870,228,194,65,2428,0,3,2
2645,83,21,171,73,1092,230,218,107,1508,0,11,2
2942,310,10,276,20,1104,209,229,173,6033,2,31,2
2217,163,23,201,77,1116,231,185,52,1557,0,1,2
2886,303,11,270,14,6056,200,228,180,1652,2,31,2
2968,49,8,626,136,1388,213,186,141,2262,2,32,2
2963,107,15,87,-1,313,217,214,97,2833,1,32,2
2905,305,11,268,24,6078,204,227,179,1736,2,31,2
3368,26,8,627,134,1090,193,206,135,2186,0,28,7
3396,36,8,646,124,1201,215,222,144,2128,0,30,1
3069,78,10,135,15,4481,228,217,112,1481,0,22,1
2652,84,22,228,157,1016,236,204,43,1560,0,11,2
3016,330,3,438,-5,821,209,237,161,1927,2,22,2
2976,82,15,927,132,543,236,206,99,1749,2,8,2
2979,47,7,628,17,1225,213,206,138,2352,2,32,2
3381,8,8,360,100,2367,220,224,147,2144,0,30,1
3030,63,11,1,4,4315,232,213,109,601,0,28,1
2989,86,15,411,120,533,238,222,159,1813,2,30,2
3001,326,9,427,0,1005,211,235,161,1894,2,11,2
2976,161,14,60,-8,572,246,238,93,2023,1,7,2
2988,128,35,65,1,2651,244,207,99,606,3,29,1
2716,179,7,202,53,2023,216,244,153,2239,2,1,3
2246,88,23,208,78,1044,231,186,45,1542,0,8,2
3086,79,10,-4,0,4305,234,245,115,552,2,22,1
2913,306,11,263,24,6040,206,228,176,6028,2,31,2
3269,187,34,364,78,2839,132,245,225,497,2,12,1
3083,70,10,191,148,1023,231,217,110,1502,0,11,2
2250,160,23,217,78,978,232,186,47,1621,0,3,2
2908,70,10,213,154,993,234,217,109,1527,0,11,2
3049,66,11,26,2,2744,241,211,107,495,3,29,1
3077,74,11,8,1,2909,236,244,114,514,2,22,1
2641,174,21,144,65,1144,229,186,82,1577,0,22,3
3398,31,8,643,99,1421,220,225,152,2079,2,30,1
3356,34,7,644,19,1104,212,206,138,2211,0,28,7
2709,46,6,81,8,1239,214,210,135,2579,1,17,2
2897,306,11,241,27,6073,184,228,176,6155,2,31,2
2746,47,8,634,231,1723,218,189,148,2177,2,1,3
2908,304,11,272,78,5959,180,228,178,1718,2,31,2
3073,87,9,108,3,4498,229,216,116,1430,0,22,1
2682,170,14,75,0,330,221,233,97,2879,1,17,2
2956,311,10,278,19,1079,209,230,173,6022,2,31,2
2985,86,15,385,100,490,234,207,101,1846,2,30,2
3291,38,6,393,14,1209,214,209,135,3699,0,28,2
2983,77,4,959,131,731,204,220,164,1746,2,10,2
2723,268,7,535,46,1963,217,244,154,529,2,1,3
2706,156,14,53,-3,438,244,237,96,4434,1,7,2
2954,309,10,1012,152,856,182,232,172,1726,2,31,2
2238,163,24,230,79,1032,233,184,48,1605,0,3,2
2969,314,10,989,147,776,205,220,165,1691,2,11,2
2707,88,16,246,138,695,235,204,97,1708,2,8,2
3362,43,8,650,125,1190,213,206,141,2222,0,36,1
3391,13,8,381,101,2451,220,225,148,2116,0,30,1
3013,65,12,17,1,4123,239,210,104,555,0,29,1
3017,331,3,411,-4,936,212,236,158,1961,2,11,2
2677,51,22,94,16,1484,210,191,104,2531,2,32,2
2908,65,11,210,152,946,234,216,111,1500,0,11,2
2967,50,7,425,13,1276,213,207,140,2333,2,32,2
2989,321,10,666,7,926,210,234,166,1822,2,11,2
2973,160,14,63,-8,535,246,238,93,2025,1,7,2
3085,218,11,15,35,2932,218,246,178,494,2,13,1
3018,328,3,433,-3,890,210,236,162,1939,2,11,2
2688,88,4,194,127,825,232,205,108,1653,0,18,2
2818,298,13,83,11,5935,175,209,117,744,0,29,2
2963,312,10,997,155,751,184,218,165,1712,2,31,2
3050,67,10,17,10,4484,230,215,114,1433,0,28,1
3233,144,3,30,8,353,238,235,127,4127,0,17,2
2986,160,14,351,-9,742,247,238,93,2002,1,7,2
2856,300,12,244,29,6106,180,226,178,1014,2,31,2
2968,312,10,1022,147,948,208,231,171,1767,2,31,2
3244,201,17,334,28,2889,198,246,221,459,2,9,1
3281,40,6,381,12,1232,214,210,135,3853,0,28,2
2933,304,10,983,155,969,180,231,173,1684,2,31,2
2666,86,22,221,79,914,236,205,39,1611,0,8,2
3345,33,7,640,20,1093,213,206,135,3330,0,28,7
2992,324,9,241,1,1090,212,235,161,6214,2,11,2
2921,303,11,269,150,5912,180,229,177,1685,2,31,2
2678,164,22,225,73,1809,230,200,52,1605,0,3,2
2755,157,13,40,-6,881,249,239,92,2032,1,7,2
2221,157,23,205,79,1101,232,184,48,1511,0,1,2
3015,327,4,433,88,739,207,236,163,1881,2,11,2
3007,58,12,36,7,4453,234,211,113,649,0,28,1
3242,218,11,315,30,2974,219,246,215,465,2,21,1
3012,60,12,17,4,4319,236,211,109,639,0,29,1
2987,91,14,388,-1,357,235,203,94,2876,2,27,2
2672,178,23,221,70,1956,231,171,143,2420,0,9,2
2910,306,11,259,22,6035,207,228,175,6044,2,31,2
2935,52,6,82,15,1355,210,188,135,2530,2,32,2
2854,299,12,244,21,6056,173,210,181,1577,2,31,2
2734,51,7,622,16,1470,215,188,143,2325,2,32,2
2974,316,10,277,13,1000,208,232,169,6050,2,11,2
3002,65,18,30,2,2904,240,209,104,594,0,29,1
3394,34,8,643,181,1415,220,224,151,2034,2,4,1
2229,168,23,207,74,1111,231,183,58,1581,0,1,2
3034,62,11,23,12,4429,231,213,115,1455,0,28,1
2230,160,23,197,79,1047,231,187,45,1603,0,3,2
3394,33,8,636,174,1407,221,224,151,2061,2,30,1
3019,125,18,49,3,2694,244,209,103,524,0,29,1
2647,176,22,154,64,1179,230,183,85,1536,0,22,3
2973,106,15,100,-3,368,218,216,98,2841,1,32,2
2695,85,21,254,149,778,238,204,40,1638,0,11,2
3060,65,11,19,2,2700,240,211,106,500,3,28,1
3258,36,5,65,10,362,216,229,133,3938,0,17,2
2670,177,23,212,68,1885,230,171,71,2444,0,3,2
2724,48,6,91,7,1261,214,210,136,2585,1,32,2
2709,51,5,85,3,1205,215,212,132,2734,1,32,2
2824,57,12,51,8,4435,236,210,114,682,0,29,6
2729,49,8,636,236,1800,217,190,150,2151,2,1,3
2691,104,21,213,60,1652,232,200,110,2607,2,32,2
3303,252,7,401,33,1828,219,244,157,443,2,4,3
2788,44,8,651,201,1529,219,224,149,2106,2,1,3
2903,63,10,218,24,5795,216,216,116,1541,0,31,2
3396,31,8,639,127,1153,214,222,142,2112,0,30,1
2997,321,9,658,8,909,210,234,165,1823,2,11,2
3011,330,3,424,-6,812,210,237,159,1965,2,11,2
2983,129,35,57,1,2669,243,206,99,641,3,29,6
2943,94,16,262,130,705,236,201,99,1693,2,32,2
3064,128,12,26,2,2772,240,243,111,487,3,28,1
2715,178,24,235,62,1942,215,162,149,2246,2,1,3
3391,29,8,629,134,1088,214,206,139,2146,0,30,7
2971,103,15,102,-3,394,219,199,97,2853,1,32,2
2910,303,11,271,80,5908,181,228,176,1709,2,31,2
2953,311,10,643,124,975,202,232,173,1672,2,31,2
3285,227,12,359,26,3017,219,246,186,423,2,9,1
3039,67,11,26,3,2770,241,211,105,518,3,29,1
2742,49,8,631,246,1620,216,187,147,2222,2,32,3
3309,32,7,618,18,1107,213,207,133,3443,0,28,7
3014,324,4,435,90,859,209,236,164,1886,2,11,2
2951,50,6,84,9,1264,212,209,135,2583,1,32,2
2673,157,22,244,75,877,234,203,43,1607,0,3,2
3337,35,7,635,17,1166,214,207,136,3460,0,28,7
2720,50,24,615,67,1668,213,188,147,2261,2,32,2
3057,65,12,28,3,2723,241,243,109,485,3,29,1
3013,331,3,412,-7,716,208,237,159,1968,2,27,2
2705,49,16,79,0,310,216,213,100,2788,1,32,2
3016,329,3,419,-5,942,211,236,160,1944,2,11,2
3314,227,7,391,26,2875,219,245,156,412,2,4,1
2713,156,14,55,-6,583,246,238,95,2002,1,7,2
3242,196,18,336,28,2879,137,246,223,478,2,12,1
3055,203,12,49,0,2803,241,244,115,457,2,12,1
