----------pretrain Epoch 0:----------
VAE iteration 0 	 ELBO Loss 30481729642947980648513536.0000 	 MSE Reconstruct Loss 57.6174	 BCE Reconstruct Loss 9.6937	 KL Loss 9047779693626423431313489920.0000----------pretrain Epoch 1:----------
VAE iteration 0 	 ELBO Loss 811511231325966850160852992.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 485:----------
VAE iteration 0 	 ELBO Loss 815521627274567601520377856.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 486:----------
VAE iteration 0 	 ELBO Loss 819539032985916362509516800.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 487:----------
VAE iteration 0 	 ELBO Loss 823563300886060543451856896.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 488:----------
VAE iteration 0 	 ELBO Loss 827594430975000144347398144.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 489:----------
VAE iteration 0 	 ELBO Loss 831632275678782575519727616.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 490:----------
VAE iteration 0 	 ELBO Loss 835676834997407836968845312.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 491:----------
VAE iteration 0 	 ELBO Loss 839727887569947044180131840.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 492:----------
VAE iteration 0 	 ELBO Loss 843785433396400197153587200.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 493:----------
VAE iteration 0 	 ELBO Loss 847849324902814706212798464.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 494:----------
VAE iteration 0 	 ELBO Loss 851919414515237981681352704.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 495:----------
VAE iteration 0 	 ELBO Loss 855995702233670023559249920.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 496:----------
VAE iteration 0 	 ELBO Loss 860078114271134537008283648.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 497:----------
VAE iteration 0 	 ELBO Loss 864166429266702637513834496.0000 	 MSE Reconstruct Loss 45.9693	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 498:----------
VAE iteration 0 	 ELBO Loss 868260647220374325075902464.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 499:----------
VAE iteration 0 	 ELBO Loss 872360620558197010018074624.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 500:----------
VAE iteration 0 	 ELBO Loss 876466275493194397502144512.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 501:----------
VAE iteration 0 	 ELBO Loss 880577464451413897851699200.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 502:----------
VAE iteration 0 	 ELBO Loss 884694113645879216228532224.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 503:----------
VAE iteration 0 	 ELBO Loss 888816149289614057794437120.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 504:----------
VAE iteration 0 	 ELBO Loss 892943350021689538034794496.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 505:----------
VAE iteration 0 	 ELBO Loss 897075863416058246626017280.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 506:----------
VAE iteration 0 	 ELBO Loss 901213320537838709377073152.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 507:----------
VAE iteration 0 	 ELBO Loss 905355721387030926287962112.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 508:----------
VAE iteration 0 	 ELBO Loss 909502918389682307682271232.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 509:----------
VAE iteration 0 	 ELBO Loss 913654837758816558721794048.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 510:----------
VAE iteration 0 	 ELBO Loss 917811479494433679406530560.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 511:----------
VAE iteration 0 	 ELBO Loss 921972548448628490383654912.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 512:----------
VAE iteration 0 	 ELBO Loss 926137970834424696814960640.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 513:----------
VAE iteration 0 	 ELBO Loss 930307672864846003862241280.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 514:----------
VAE iteration 0 	 ELBO Loss 934481654539892411525496832.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 515:----------
VAE iteration 0 	 ELBO Loss 938659546924682445613694976.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 516:----------
VAE iteration 0 	 ELBO Loss 942841571380144990641455104.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 517:----------
VAE iteration 0 	 ELBO Loss 947027285184422277579538432.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 518:----------
VAE iteration 0 	 ELBO Loss 951216762124490601266151424.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 519:----------
VAE iteration 0 	 ELBO Loss 955409854626397372024881152.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 520:----------
VAE iteration 0 	 ELBO Loss 959606488903166295017521152.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 521:----------
VAE iteration 0 	 ELBO Loss 963806369806892190891245568.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 522:----------
VAE iteration 0 	 ELBO Loss 968009571124551354484260864.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 523:----------
VAE iteration 0 	 ELBO Loss 972215871495214901281947648.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 524:----------
VAE iteration 0 	 ELBO Loss 976425270918882831284305920.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 525:----------
VAE iteration 0 	 ELBO Loss 980637548034626259976716288.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 526:----------
VAE iteration 0 	 ELBO Loss 984852555268492597682765824.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 527:----------
VAE iteration 0 	 ELBO Loss 989070292620481844402454528.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 528:----------
VAE iteration 0 	 ELBO Loss 993290612516641410459369472.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 529:----------
VAE iteration 0 	 ELBO Loss 997513146022089821662478336.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 530:----------
VAE iteration 0 	 ELBO Loss 1001738188284732257364606976.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 531:----------
VAE iteration 0 	 ELBO Loss 1005965370369687243374723072.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 532:----------
VAE iteration 0 	 ELBO Loss 1010194618489978484854620160.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 533:----------
VAE iteration 0 	 ELBO Loss 1014425711284677097289678848.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 534:----------
VAE iteration 0 	 ELBO Loss 1018658648753783080679899136.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 535:----------
VAE iteration 0 	 ELBO Loss 1022893209536367550510661632.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 536:----------
VAE iteration 0 	 ELBO Loss 1027129393632430506781966336.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 537:----------
VAE iteration 0 	 ELBO Loss 1031366979681043064979193856.0000 	 MSE Reconstruct Loss 45.9694	 BCE Reconstruct Loss 6.3619	 KL Loss 3541021054402405843154763776.0000----------pretrain Epoch 0:----------
VAE iteration 0 	 ELBO Loss 104345198657536.0000 	 MSE Reconstruct Loss 57.5156	 BCE Reconstruct Loss 9.7106	 KL Loss 30972400740859904.0000----------pretrain Epoch 1:----------
VAE iteration 0 	 ELBO Loss 44.8382 	 MSE Reconstruct Loss 38.1267	 BCE Reconstruct Loss 6.4208	 KL Loss 85.2000----------pretrain Epoch 2:----------
VAE iteration 0 	 ELBO Loss 40.3671 	 MSE Reconstruct Loss 33.7636	 BCE Reconstruct Loss 6.2146	 KL Loss 112.6007----------pretrain Epoch 3:----------
VAE iteration 0 	 ELBO Loss 38.6680 	 MSE Reconstruct Loss 32.2635	 BCE Reconstruct Loss 5.9734	 KL Loss 123.2487----------pretrain Epoch 4:----------
VAE iteration 0 	 ELBO Loss 37.9149 	 MSE Reconstruct Loss 31.6040	 BCE Reconstruct Loss 5.8728	 KL Loss 123.7250----------pretrain Epoch 5:----------
VAE iteration 0 	 ELBO Loss 37.5009 	 MSE Reconstruct Loss 31.2414	 BCE Reconstruct Loss 5.8226	 KL Loss 121.8581----------pretrain Epoch 6:----------
VAE iteration 0 	 ELBO Loss 37.1973 	 MSE Reconstruct Loss 31.0272	 BCE Reconstruct Loss 5.7394	 KL Loss 118.6380----------pretrain Epoch 7:----------
VAE iteration 0 	 ELBO Loss 36.9933 	 MSE Reconstruct Loss 30.8722	 BCE Reconstruct Loss 5.7021	 KL Loss 113.9600----------pretrain Epoch 8:----------
VAE iteration 0 	 ELBO Loss 36.8437 	 MSE Reconstruct Loss 30.7585	 BCE Reconstruct Loss 5.6825	 KL Loss 108.2157----------pretrain Epoch 9:----------
VAE iteration 0 	 ELBO Loss 36.7589 	 MSE Reconstruct Loss 30.7013	 BCE Reconstruct Loss 5.6698	 KL Loss 102.9335----------pretrain Epoch 10:----------
VAE iteration 0 	 ELBO Loss 36.6585 	 MSE Reconstruct Loss 30.6299	 BCE Reconstruct Loss 5.6592	 KL Loss 96.8468----------pretrain Epoch 11:----------
VAE iteration 0 	 ELBO Loss 36.5871 	 MSE Reconstruct Loss 30.5804	 BCE Reconstruct Loss 5.6522	 KL Loss 91.7872----------pretrain Epoch 12:----------
VAE iteration 0 	 ELBO Loss 36.5306 	 MSE Reconstruct Loss 30.5411	 BCE Reconstruct Loss 5.6479	 KL Loss 87.3498----------pretrain Epoch 13:----------
VAE iteration 0 	 ELBO Loss 36.4856 	 MSE Reconstruct Loss 30.5107	 BCE Reconstruct Loss 5.6443	 KL Loss 83.5213----------pretrain Epoch 14:----------
VAE iteration 0 	 ELBO Loss 36.4488 	 MSE Reconstruct Loss 30.4857	 BCE Reconstruct Loss 5.6415	 KL Loss 80.2480----------pretrain Epoch 15:----------
VAE iteration 0 	 ELBO Loss 36.4192 	 MSE Reconstruct Loss 30.4648	 BCE Reconstruct Loss 5.6396	 KL Loss 77.6039----------pretrain Epoch 16:----------
VAE iteration 0 	 ELBO Loss 36.3998 	 MSE Reconstruct Loss 30.4520	 BCE Reconstruct Loss 5.6384	 KL Loss 75.3291----------pretrain Epoch 17:----------
VAE iteration 0 	 ELBO Loss 36.3768 	 MSE Reconstruct Loss 30.4333	 BCE Reconstruct Loss 5.6366	 KL Loss 73.7975----------pretrain Epoch 18:----------
VAE iteration 0 	 ELBO Loss 36.3633 	 MSE Reconstruct Loss 30.4227	 BCE Reconstruct Loss 5.6359	 KL Loss 72.4030----------pretrain Epoch 19:----------
VAE iteration 0 	 ELBO Loss 36.3493 	 MSE Reconstruct Loss 30.4119	 BCE Reconstruct Loss 5.6349	 KL Loss 71.0135----------pretrain Epoch 20:----------
VAE iteration 0 	 ELBO Loss 36.3388 	 MSE Reconstruct Loss 30.4028	 BCE Reconstruct Loss 5.6342	 KL Loss 69.9676----------pretrain Epoch 21:----------
VAE iteration 0 	 ELBO Loss 36.3305 	 MSE Reconstruct Loss 30.3956	 BCE Reconstruct Loss 5.6338	 KL Loss 68.9998----------pretrain Epoch 22:----------
VAE iteration 0 	 ELBO Loss 36.3426 	 MSE Reconstruct Loss 30.4071	 BCE Reconstruct Loss 5.6343	 KL Loss 68.1648----------pretrain Epoch 23:----------
VAE iteration 0 	 ELBO Loss 36.3257 	 MSE Reconstruct Loss 30.3896	 BCE Reconstruct Loss 5.6332	 KL Loss 67.7151----------pretrain Epoch 24:----------
VAE iteration 0 	 ELBO Loss 36.3183 	 MSE Reconstruct Loss 30.3816	 BCE Reconstruct Loss 5.6329	 KL Loss 67.0999----------pretrain Epoch 25:----------
VAE iteration 0 	 ELBO Loss 36.3131 	 MSE Reconstruct Loss 30.3763	 BCE Reconstruct Loss 5.6325	 KL Loss 66.3910----------pretrain Epoch 26:----------
VAE iteration 0 	 ELBO Loss 36.3119 	 MSE Reconstruct Loss 30.3728	 BCE Reconstruct Loss 5.6323	 KL Loss 66.1306----------pretrain Epoch 27:----------
VAE iteration 0 	 ELBO Loss 36.3061 	 MSE Reconstruct Loss 30.3670	 BCE Reconstruct Loss 5.6320	 KL Loss 65.4127----------pretrain Epoch 28:----------
VAE iteration 0 	 ELBO Loss 36.3073 	 MSE Reconstruct Loss 30.3660	 BCE Reconstruct Loss 5.6321	 KL Loss 65.0773----------pretrain Epoch 29:----------
VAE iteration 0 	 ELBO Loss 36.3044 	 MSE Reconstruct Loss 30.3623	 BCE Reconstruct Loss 5.6319	 KL Loss 64.5039----------pretrain Epoch 30:----------
VAE iteration 0 	 ELBO Loss 36.3027 	 MSE Reconstruct Loss 30.3593	 BCE Reconstruct Loss 5.6317	 KL Loss 64.0366----------pretrain Epoch 31:----------
VAE iteration 0 	 ELBO Loss 36.3020 	 MSE Reconstruct Loss 30.3573	 BCE Reconstruct Loss 5.6317	 KL Loss 63.5442----------pretrain Epoch 32:----------
VAE iteration 0 	 ELBO Loss 36.3018 	 MSE Reconstruct Loss 30.3553	 BCE Reconstruct Loss 5.6315	 KL Loss 63.1664----------pretrain Epoch 33:----------
VAE iteration 0 	 ELBO Loss 36.3016 	 MSE Reconstruct Loss 30.3536	 BCE Reconstruct Loss 5.6313	 KL Loss 62.7705----------pretrain Epoch 34:----------
VAE iteration 0 	 ELBO Loss 36.3012 	 MSE Reconstruct Loss 30.3516	 BCE Reconstruct Loss 5.6314	 KL Loss 62.3004----------pretrain Epoch 35:----------
VAE iteration 0 	 ELBO Loss 36.3026 	 MSE Reconstruct Loss 30.3513	 BCE Reconstruct Loss 5.6314	 KL Loss 61.8850----------pretrain Epoch 36:----------
VAE iteration 0 	 ELBO Loss 36.3022 	 MSE Reconstruct Loss 30.3486	 BCE Reconstruct Loss 5.6312	 KL Loss 61.6432----------pretrain Epoch 37:----------
VAE iteration 0 	 ELBO Loss 36.3028 	 MSE Reconstruct Loss 30.3478	 BCE Reconstruct Loss 5.6311	 KL Loss 61.1810----------pretrain Epoch 38:----------
VAE iteration 0 	 ELBO Loss 36.3032 	 MSE Reconstruct Loss 30.3466	 BCE Reconstruct Loss 5.6310	 KL Loss 60.8029----------pretrain Epoch 39:----------
VAE iteration 0 	 ELBO Loss 36.3043 	 MSE Reconstruct Loss 30.3452	 BCE Reconstruct Loss 5.6311	 KL Loss 60.5003----------pretrain Epoch 40:----------
VAE iteration 0 	 ELBO Loss 36.3062 	 MSE Reconstruct Loss 30.3440	 BCE Reconstruct Loss 5.6314	 KL Loss 60.2916----------pretrain Epoch 41:----------
VAE iteration 0 	 ELBO Loss 36.4312 	 MSE Reconstruct Loss 30.4440	 BCE Reconstruct Loss 5.6339	 KL Loss 63.6347----------pretrain Epoch 42:----------
VAE iteration 0 	 ELBO Loss 36.3331 	 MSE Reconstruct Loss 30.3634	 BCE Reconstruct Loss 5.6313	 KL Loss 60.2430----------pretrain Epoch 43:----------
VAE iteration 0 	 ELBO Loss 36.3245 	 MSE Reconstruct Loss 30.3541	 BCE Reconstruct Loss 5.6311	 KL Loss 59.6854----------pretrain Epoch 44:----------
VAE iteration 0 	 ELBO Loss 36.3249 	 MSE Reconstruct Loss 30.3523	 BCE Reconstruct Loss 5.6311	 KL Loss 59.3564----------pretrain Epoch 45:----------
VAE iteration 0 	 ELBO Loss 36.3232 	 MSE Reconstruct Loss 30.3482	 BCE Reconstruct Loss 5.6309	 KL Loss 59.1273----------pretrain Epoch 46:----------
VAE iteration 0 	 ELBO Loss 36.3240 	 MSE Reconstruct Loss 30.3473	 BCE Reconstruct Loss 5.6312	 KL Loss 58.6576----------pretrain Epoch 47:----------
VAE iteration 0 	 ELBO Loss 36.3245 	 MSE Reconstruct Loss 30.3457	 BCE Reconstruct Loss 5.6307	 KL Loss 58.4197----------pretrain Epoch 48:----------
VAE iteration 0 	 ELBO Loss 36.3268 	 MSE Reconstruct Loss 30.3461	 BCE Reconstruct Loss 5.6311	 KL Loss 57.9877----------pretrain Epoch 49:----------
VAE iteration 0 	 ELBO Loss 36.3270 	 MSE Reconstruct Loss 30.3442	 BCE Reconstruct Loss 5.6309	 KL Loss 57.6757----------pretrain Epoch 50:----------
VAE iteration 0 	 ELBO Loss 36.3285 	 MSE Reconstruct Loss 30.3432	 BCE Reconstruct Loss 5.6310	 KL Loss 57.4006----------pretrain Epoch 51:----------
VAE iteration 0 	 ELBO Loss 36.3305 	 MSE Reconstruct Loss 30.3433	 BCE Reconstruct Loss 5.6310	 KL Loss 57.0338----------pretrain Epoch 52:----------
