elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
2893,163,6,366,34,216,211,244,129,1297,0,28,2
3084,199,8,377,38,4467,251,237,128,3148,0,28,2
3073,185,40,61,37,3676,184,209,130,2575,2,30,1
2265,33,19,-1,-10,-161,182,197,99,306,3,11,6
3298,301,15,643,-3,-31,121,241,171,1000,1,31,1
3213,308,5,581,75,244,156,249,169,3667,1,31,1
3091,127,2,76,11,1346,213,238,140,2880,0,29,7
3148,63,6,15,46,1298,228,215,134,2245,3,9,6
3384,82,13,22,134,3198,265,240,54,1635,0,15,1
2835,162,24,164,149,413,261,193,99,668,0,3,5
2528,258,12,46,6,871,118,226,170,1485,2,1,2
2495,69,9,417,25,1510,199,212,137,2453,3,9,6
2942,114,14,371,93,605,220,213,136,1680,2,12,5
1853,259,21,18,5,1364,205,220,141,2130,2,30,1
2673,145,12,156,40,658,142,229,217,711,2,1,2
2702,52,8,432,-118,1608,222,202,149,2198,3,9,6
3242,252,18,1176,88,517,192,246,148,1960,2,22,1
2055,53,16,137,74,410,197,215,114,697,2,12,2
2838,190,16,111,136,2202,261,200,77,-248,0,0,5
2564,82,11,50,-102,1638,233,211,214,2329,3,9,6
2605,184,13,209,143,2383,258,202,75,153,0,3,5
3633,88,12,391,34,3273,230,251,127,2018,0,18,7
2534,96,-2,318,55,1948,172,236,164,664,2,31,2
3220,286,2,898,195,-87,124,236,209,762,1,37,1
3214,67,12,409,10,2663,205,255,194,799,2,0,4
2667,108,15,374,27,354,228,199,164,1957,2,12,5
2512,10,25,18,3,2496,223,221,120,861,2,5,2
3060,222,9,443,-16,1282,209,232,152,2012,2,31,7
2446,201,26,0,24,695,186,208,205,2051,2,1,2
2507,31,21,63,-102,1571,214,223,229,2507,3,9,6
3634,37,1,485,-82,3290,233,251,130,2339,0,18,7
2670,173,31,179,154,546,260,189,174,-225,0,0,5
3194,254,17,32,-12,907,205,257,201,72,2,32,4
2523,321,13,65,21,1676,176,241,205,727,2,32,2
2323,-17,3,-52,-20,1836,240,218,167,676,3,16,3
2589,139,18,381,5,1464,173,196,75,2227,2,30,1
2319,188,13,163,83,356,260,238,103,6,0,0,5
2057,341,18,239,105,1490,139,248,189,504,3,9,4
2001,182,25,203,169,2328,249,244,86,-125,3,3,5
2363,199,22,205,67,7,260,202,117,-233,0,29,5
2772,303,12,425,39,352,146,228,154,709,2,16,2
3314,77,20,549,81,461,176,246,142,1989,2,22,1
3215,98,22,78,69,2073,166,248,148,1740,2,22,1
3631,67,3,486,43,3224,232,249,123,1876,0,18,7
2620,335,28,94,269,637,115,219,225,381,3,19,3
2874,168,22,529,31,1753,239,239,127,1452,0,28,2
2841,58,22,142,80,749,222,226,135,2402,2,12,3
2692,83,30,-17,-118,1793,191,197,170,2211,3,9,6
3563,98,16,1042,89,555,176,244,155,1681,2,22,1
2162,256,17,414,39,1628,187,249,223,573,3,9,4
2654,168,10,155,15,947,186,173,125,1408,2,11,2
2647,373,28,131,267,1162,147,211,215,412,3,19,3
2945,113,8,88,-5,2449,236,227,150,1655,0,21,1
2325,11,10,-54,-24,1805,229,230,144,783,3,16,3
3302,186,-3,426,108,2093,223,251,146,1753,2,23,1
2765,314,26,39,5,4255,233,212,117,1375,2,3,1
3267,77,20,909,52,494,172,244,143,2242,2,22,2
2366,-21,49,-61,51,-342,243,199,130,1168,3,17,2
3281,130,5,45,91,1044,194,223,141,1996,0,29,1
2295,173,10,145,181,1980,188,245,28,84,1,2,5
2425,-22,49,-55,12,-363,243,199,143,934,3,17,2
2501,73,19,385,27,1341,206,216,115,1388,3,9,6
2908,158,18,26,8,950,181,215,124,2618,2,12,1
3634,62,1,486,46,3218,226,250,137,1681,0,18,7
2111,45,22,-30,-117,-367,203,212,112,486,3,11,6
2605,246,14,141,4,614,201,255,178,344,2,0,4
3070,199,39,155,94,128,263,242,85,-160,3,29,5
2426,154,10,63,96,2807,262,204,61,-55,0,3,5
2891,166,8,362,-9,3504,253,222,118,1473,0,2,2
2370,165,22,41,3,4219,207,219,136,2604,2,22,1
2543,139,14,152,35,1430,121,239,170,1078,2,1,2
3631,66,6,486,54,3203,228,259,132,957,0,18,7
3327,247,12,178,89,571,170,246,143,1987,2,22,1
3273,7,3,334,-16,1039,226,220,163,1723,2,37,7
3297,105,12,22,126,5489,265,233,133,1589,0,15,1
2667,191,12,204,142,1587,226,242,157,226,0,3,5
2595,194,13,147,62,452,122,231,169,84,2,1,2
2736,173,31,198,103,2171,257,238,66,462,2,11,5
2012,139,23,425,17,1448,227,202,117,3422,2,11,2
2767,-2,35,-35,-16,3798,186,199,113,1378,2,11,2
2920,310,16,24,130,5495,265,239,98,1783,0,15,3
2996,202,23,316,33,1530,33,223,136,2790,2,12,5
3237,254,21,145,67,871,178,252,164,2199,2,22,1
4002,-16,-2,-1,12,3301,233,251,118,1050,0,21,1
2324,313,26,-55,-9,834,229,169,170,629,3,5,3
3632,78,9,485,79,3259,231,251,127,1770,0,18,7
2908,91,13,565,19,1205,250,225,133,2879,0,28,2
3233,5,9,17,-366,4387,220,231,147,1788,2,37,7
2897,184,13,224,117,311,262,196,91,-174,2,29,5
2888,94,20,558,35,5444,243,237,134,745,0,28,2
2489,-19,49,-58,12,-365,243,199,130,1009,3,17,2
2327,-20,15,-59,-11,1466,242,225,157,1059,3,16,3
2062,84,29,314,-106,-308,189,213,105,554,3,11,6
2963,107,9,102,-6,2903,217,222,147,3625,0,21,1
3034,128,2,56,71,1246,212,226,186,2200,0,29,1
2718,145,12,557,46,3534,253,238,148,5991,0,28,2
2430,338,16,205,22,1218,179,248,149,150,2,12,2
3633,78,7,486,105,3195,228,244,121,1242,0,18,7
3319,86,15,241,86,456,192,243,159,2036,2,22,1
2937,353,8,54,78,5322,202,250,107,1964,2,30,2
3317,129,17,290,124,5471,265,240,121,1593,0,15,1
3083,246,-3,447,128,2941,218,260,155,1604,2,23,1
1869,344,20,231,7,731,117,184,205,680,3,9,4
3630,78,9,486,50,3232,228,249,141,1490,0,18,7
2830,181,33,120,131,487,256,246,90,157,0,29,5
2699,206,25,585,3,3898,242,206,209,871,2,12,5
3071,174,13,302,147,2798,226,234,140,426,0,0,5
2322,36,11,-48,-20,1291,237,232,150,1144,3,5,3
2925,157,12,134,9,3801,223,193,183,463,2,37,1
2377,112,33,299,137,39,258,190,80,-195,0,29,5
2938,93,1,340,-7,4133,236,223,128,2275,0,28,2
2603,281,12,133,1,1316,160,230,189,1724,2,12,2
2955,91,22,374,-1,1562,223,213,132,2430,2,29,2
2970,26,7,545,97,2569,232,227,107,1781,2,31,7
2596,-17,1,-58,-18,1458,236,233,168,1037,3,5,3
2802,95,11,472,19,1386,240,219,102,2396,2,12,3
2483,-18,49,-58,13,-362,243,200,138,1178,3,17,2
3328,133,4,664,-31,394,138,204,245,4741,1,39,1
2527,204,14,9,32,2805,169,240,152,1217,2,1,2
3102,143,6,92,-8,1633,240,202,141,2586,2,12,1
2549,347,28,32,253,1368,147,230,227,503,3,19,3
2594,346,28,36,251,1015,115,201,193,366,3,19,3
2743,67,8,18,80,3702,185,199,113,2235,2,21,1
2676,170,32,173,54,844,258,197,156,2346,0,9,5
3324,129,2,38,15,1400,220,221,97,2160,0,29,1
2899,132,14,354,25,423,252,203,121,539,0,28,2
2699,49,29,343,-117,1207,184,220,153,1612,3,9,6
3084,135,2,120,96,1086,222,229,150,1833,0,29,2
3558,114,2,62,1,1987,215,224,147,3086,0,29,7
3402,129,2,65,71,1128,212,226,141,2553,0,29,1
2902,-2,9,55,27,620,39,217,119,508,2,22,2
2811,200,34,198,125,2497,264,235,82,99,2,2,5
2443,33,10,38,-4,2928,232,187,114,633,2,22,2
3395,249,13,845,89,531,184,242,156,1773,2,22,1
3154,94,4,206,-232,1339,235,238,92,2163,2,37,7
2634,331,28,150,242,1237,147,206,212,384,3,19,3
2097,284,30,225,148,488,126,203,181,855,3,9,4
2724,51,30,5,28,1369,149,212,131,2144,3,9,6
2039,334,30,196,42,1327,174,248,186,848,3,9,4
3011,-5,22,537,11,753,205,204,110,373,2,22,1
3631,92,5,481,42,3250,231,250,119,2040,0,18,7
2485,17,14,44,-13,1998,168,237,220,1273,2,32,2
3356,334,20,775,289,140,124,241,179,1027,1,31,1
2665,171,33,160,104,3204,261,198,95,297,0,3,5
2196,166,12,435,150,2616,255,241,79,290,2,3,5
2992,153,13,329,22,219,241,229,145,696,0,28,2
3027,169,8,-42,-11,3798,232,252,213,817,0,37,2
2069,214,22,206,75,1432,191,202,173,2448,3,9,4
2179,56,14,381,34,1755,176,213,112,2108,2,29,1
2897,5,4,52,-3,3082,223,230,161,2345,2,38,7
2513,41,28,172,35,1106,165,220,193,942,3,9,6
2992,72,15,115,-26,378,252,222,138,869,0,28,2
2936,115,24,-2,159,1863,108,200,113,2169,2,31,2
2724,231,41,107,80,642,203,236,140,2640,2,21,5
3632,85,10,486,47,3268,226,250,139,1257,0,18,7
2812,152,14,384,37,2755,239,223,207,1130,2,31,2
3426,121,12,41,138,5442,265,240,66,1558,0,15,1
2849,169,13,59,121,3369,260,189,29,-22,0,3,5
2545,27,31,474,39,989,133,221,148,855,3,9,6
2924,133,22,371,37,4290,255,237,143,4965,0,28,2
2135,320,24,199,69,1186,84,249,182,342,3,9,6
3381,132,12,28,114,5458,264,240,94,1568,0,15,1
3098,17,22,224,14,461,187,219,127,2665,2,31,2
3415,73,2,1356,89,456,185,242,165,1905,2,22,1
2972,95,19,86,-20,3894,234,218,114,2677,2,22,5
2406,59,6,461,-98,1254,237,211,142,1728,3,9,6
2852,156,-3,436,194,1809,210,260,172,1710,2,23,1
2526,-5,49,-48,13,-355,243,200,100,864,3,17,2
2734,174,25,130,130,3335,263,197,78,-162,0,0,5
2974,253,13,103,-10,2469,231,214,126,3753,0,22,1
2961,128,16,326,-13,5091,254,235,126,6360,0,28,2
3417,51,13,53,137,5271,265,239,136,1565,0,15,1
2689,266,14,358,47,338,167,233,167,1111,2,16,2
2993,10,22,399,82,3851,179,221,138,2323,2,12,2
2822,61,18,116,13,2172,218,200,131,2581,2,29,2
3379,113,14,47,140,5460,265,241,99,1529,0,15,1
2761,228,15,474,-2,1621,202,220,129,2100,2,3,2
3630,45,10,486,83,3121,227,250,132,1086,0,18,7
2330,320,5,-55,-20,1218,242,232,138,1297,3,16,3
3104,67,8,-37,-10,3823,231,243,237,2912,0,37,2
2981,318,12,102,-8,6149,226,210,122,1976,0,22,1
2048,73,31,-30,-118,-327,188,191,126,306,3,11,6
2476,278,12,26,39,1236,162,218,170,501,2,31,2
2989,-3,8,423,19,1952,215,202,124,1542,2,30,2
2663,150,22,545,33,1858,194,216,148,800,2,31,2
3084,282,13,70,8,1837,195,258,199,347,2,0,4
2477,1,4,69,-6,1114,217,253,97,1616,2,37,7
1893,342,29,205,58,1141,188,181,181,2436,3,2,6
3066,184,20,447,8,4038,190,215,165,1104,2,5,1
2553,-10,16,367,5,-15,161,236,179,322,2,16,2
2364,-21,48,-53,12,-357,243,204,140,1151,3,17,2
2965,128,4,571,-7,2076,242,248,117,600,0,28,2
3916,57,16,25,135,5384,264,239,102,1561,0,15,1
3299,275,14,147,35,822,135,231,147,998,2,31,2
2870,238,21,89,58,2318,214,229,179,1444,2,30,1
2658,-17,12,213,52,1970,121,225,162,1190,2,31,2
2898,90,21,369,41,1473,239,231,136,1265,0,28,2
2483,269,14,161,11,1762,167,236,191,651,2,1,2
2312,-20,49,-53,12,-364,243,205,165,1140,3,17,2
2842,180,11,196,166,2683,259,238,79,120,0,29,5
2797,174,10,156,151,2741,257,234,103,-240,0,38,5
2573,271,15,157,34,3126,141,232,204,1187,2,25,2
3137,28,3,463,102,3022,200,248,123,3361,2,37,7
2705,183,29,107,56,443,260,201,96,237,2,3,5
2968,346,14,30,-8,5228,238,243,155,1894,0,21,1
3378,158,31,58,137,594,231,244,75,208,0,29,5
2378,271,13,262,15,1706,176,218,177,574,2,32,2
2561,286,13,42,12,1203,140,238,200,615,2,32,2
2239,-16,49,-56,10,-324,243,200,137,965,3,17,2
3632,92,10,486,57,3113,230,250,144,1002,0,18,7
2584,258,12,125,-5,241,129,235,208,870,2,32,2
2482,-22,49,-62,12,-356,242,202,131,1126,3,17,2
2169,46,28,-34,-107,-347,203,187,125,973,3,11,6
2623,72,22,509,40,1603,228,222,208,676,3,9,6
2822,163,28,172,165,339,254,207,95,-169,0,39,5
2694,82,30,423,34,1915,242,218,139,1825,3,9,6
2645,289,13,54,23,2004,131,239,149,1841,2,31,2
2089,3,49,-57,45,-350,243,203,101,836,3,17,2
2705,35,12,109,-8,2124,234,235,145,1985,0,21,1
2859,94,11,88,-5,702,205,224,143,1184,2,12,6
3635,75,8,479,39,3257,234,247,120,917,0,18,7
3258,318,23,402,-3,-227,176,243,196,1069,1,22,1
2733,51,29,168,-110,809,133,219,127,2266,3,9,6
2545,38,9,364,-9,1924,224,217,151,2203,3,9,6
2749,78,12,-28,1,4024,192,222,122,671,2,2,2
2976,78,14,548,63,661,242,215,111,741,0,30,2
2519,266,14,127,50,2149,143,234,146,1758,2,31,2
2972,138,21,81,58,3581,240,215,113,1946,2,12,2
3081,201,19,180,41,1724,227,210,140,706,2,22,1
3357,226,16,45,-10,2576,200,258,197,107,2,32,4
2756,319,19,278,6,1490,172,239,194,1600,2,32,2
3226,234,14,178,53,2106,206,256,209,686,2,32,4
2936,211,17,41,37,259,223,217,129,1277,2,11,2
2634,368,27,37,265,1069,115,184,184,396,3,19,3
3391,166,14,-55,136,5476,234,239,97,1769,0,15,1
3062,239,10,105,-8,7014,241,232,127,4164,0,22,1
3426,-13,-3,46,12,3299,234,251,116,1034,0,21,1
3318,126,2,98,-14,1759,213,229,142,1949,0,29,1
2409,282,16,181,95,924,99,248,185,305,3,2,4
3313,78,13,790,85,474,180,248,140,1835,2,22,1
2756,171,23,523,28,3321,174,208,134,1105,2,3,2
2824,201,25,207,128,2877,260,185,62,-247,2,38,5
3028,88,20,341,-59,6896,254,224,136,1799,0,28,2
2479,304,15,174,-5,1118,151,235,170,740,2,30,2
2757,286,13,44,24,1376,190,233,196,465,2,32,2
2957,229,9,24,-4,1206,212,221,138,2635,2,12,1
3630,90,8,486,39,3177,230,250,120,1314,1,18,7
2562,200,31,62,-8,861,188,224,138,2490,2,12,3
2891,162,13,328,40,662,254,234,112,2574,0,30,2
2489,284,13,155,40,2165,151,236,196,1000,2,32,2
2757,243,14,387,-10,2970,187,253,200,1101,2,32,4
3203,-20,48,-57,12,-366,243,202,138,1635,3,17,2
2757,131,26,161,147,607,248,235,72,-123,2,29,5
2458,67,5,552,55,1123,188,205,125,1027,3,9,6
2407,348,28,56,255,1401,149,196,201,382,3,19,3
2726,129,31,41,162,722,226,240,76,677,2,29,5
4023,-11,-3,46,12,3300,234,251,114,1152,0,21,1
2289,350,16,565,27,1861,210,195,137,523,2,30,2
2323,-14,4,-58,-22,1748,235,239,159,1260,3,16,3
2326,332,2,-54,-14,1510,214,224,159,812,3,22,3
2449,80,27,400,25,1743,109,214,139,1718,3,9,6
3117,133,2,48,7,1411,215,235,140,2879,0,29,2
2328,325,4,-3,7,1764,219,165,189,1288,3,5,3
2633,262,12,305,50,335,129,232,159,629,2,32,2
2719,204,34,235,83,664,260,231,66,114,0,29,5
1782,72,24,-48,-9,-356,185,192,108,355,3,11,2
2743,148,9,323,50,2550,241,221,131,3255,0,28,2
3372,267,19,1251,39,450,188,242,147,36,2,22,1
3028,85,19,351,-21,4762,210,244,139,1112,0,28,2
3626,91,8,481,50,3247,233,250,121,1391,0,18,7
2795,99,11,170,33,330,181,170,130,3243,2,22,1
2474,284,14,128,31,963,158,240,178,666,2,1,2
2886,54,11,475,1,1346,182,204,222,2419,2,22,2
3292,226,16,851,27,2569,198,258,161,1327,2,32,4
2534,-21,49,-61,12,-352,243,201,146,1195,3,17,2
2826,126,18,716,57,354,253,243,136,6067,0,28,2
2317,-17,49,-53,13,-357,243,216,154,1086,3,17,2
2975,293,12,124,61,1225,139,230,198,1278,2,31,2
2483,86,32,123,38,1767,167,221,141,1882,3,9,6
2735,13,57,117,10,3987,193,204,118,2238,2,22,1
2752,79,6,103,-77,1378,234,227,155,1537,3,9,6
3627,89,10,482,35,3287,231,260,124,1913,0,18,7
2422,-21,49,-58,10,-349,242,203,123,324,3,17,2
3282,95,12,689,78,601,172,253,140,1981,2,22,1
2749,44,6,443,30,1051,152,203,150,1336,3,9,6
2782,209,28,118,14,511,238,217,103,2201,2,3,5
3018,142,11,377,40,390,222,172,128,1859,2,11,5
3348,251,14,471,80,503,181,251,146,2234,2,22,2
3364,155,12,27,134,5418,265,239,83,1572,0,15,1
2597,96,16,374,5,631,231,226,139,1175,0,28,2
2710,189,28,137,120,3032,255,235,49,50,0,38,5
2878,352,10,-21,-14,2981,183,213,125,1396,2,12,2
2677,20,25,456,14,663,176,196,131,2265,2,30,2
3200,78,15,257,92,498,119,245,157,2037,2,22,1
3371,79,14,909,88,543,172,244,170,2037,2,22,1
3632,94,1,485,59,3267,231,250,120,1096,0,18,7
3065,14,9,79,-3,2630,189,205,167,2305,2,11,1
2543,67,25,88,-122,1524,138,217,134,2236,3,9,6
2613,293,12,83,33,2902,127,238,183,897,2,32,2
3332,138,11,88,135,3401,251,210,113,87,2,29,5
2081,250,21,146,107,840,136,196,151,665,3,9,4
2324,-18,9,-36,-25,2216,241,236,170,1624,3,16,3
3061,337,23,128,35,1893,184,209,206,1794,2,30,1
2328,-17,7,-38,19,1340,240,224,158,1057,3,16,3
3429,111,2,51,63,1269,215,228,146,2540,0,29,1
2885,227,-3,425,147,2806,217,259,137,1243,2,23,1
2650,326,11,105,-8,2217,237,241,147,3632,0,21,1
2422,289,13,211,9,1751,153,230,217,997,2,32,2
3328,97,10,1278,90,490,169,243,163,2188,2,22,1
3395,263,11,768,91,440,184,242,139,1868,2,22,1
2732,152,9,3,19,2819,241,200,124,2452,2,11,2
3145,200,26,216,43,1835,237,209,179,3376,2,11,1
2875,130,17,571,9,5772,241,233,135,6412,0,28,2
2776,129,26,480,54,1564,223,223,114,2013,2,12,4
3394,107,9,33,140,5444,265,239,73,1535,0,15,1
3080,119,23,180,83,453,168,246,161,1694,2,22,1
2384,307,49,-56,12,-360,242,199,137,1158,3,17,2
1777,336,16,471,46,1488,152,184,177,340,3,2,4
2900,87,11,97,45,599,33,219,142,2501,2,12,2
3163,240,4,735,-4,-223,240,240,165,4707,1,16,1
2156,271,18,441,30,1406,137,193,160,2207,3,2,4
2544,-16,49,-63,10,-315,242,202,127,1186,3,17,2
2500,49,5,509,-83,1362,228,221,213,1580,3,9,6
2793,345,10,411,-10,4095,200,205,119,2014,2,30,2
2908,134,8,-45,-9,3802,232,255,175,1216,0,37,2
3635,80,7,486,37,3280,233,251,125,1664,0,18,7
2753,167,20,401,9,758,238,219,138,1721,2,22,1
2708,84,10,34,12,592,189,211,106,2142,2,30,1
2708,276,13,62,64,1480,125,236,220,911,2,32,2
2527,80,6,160,-73,1182,235,215,147,1525,0,9,6
3398,122,2,59,96,1365,217,230,136,2861,0,29,1
2401,274,12,86,57,1770,157,245,181,2196,2,16,2
2529,275,12,150,52,1121,178,229,218,522,2,12,2
3628,82,1,480,-1,3274,227,249,122,1302,0,18,7
2915,121,17,384,15,4434,254,226,113,2403,0,28,2
2942,353,21,14,61,700,189,216,129,907,2,11,6
2876,166,10,178,111,915,254,240,106,428,3,29,5
2761,16,20,13,23,3745,180,204,134,2357,2,11,2
2689,293,14,42,18,1410,128,234,210,570,2,32,2
2996,91,15,98,-8,3061,226,236,144,4143,0,22,1
2769,57,25,351,29,1649,139,219,170,2039,3,9,6
3628,56,9,484,28,3237,232,250,120,1400,0,18,7
2328,195,20,4,15,3738,218,211,216,989,2,11,2
3136,112,2,111,40,1095,216,233,190,3281,0,29,1
2721,200,33,105,55,2901,231,243,72,539,2,12,5
2539,11,20,355,36,1724,128,218,44,915,3,9,6
3379,72,14,22,135,5517,265,238,86,1906,0,15,1
2745,29,22,104,39,1575,163,186,135,1358,3,9,6
2629,254,12,229,49,1062,166,227,150,560,2,22,2
2907,85,19,76,53,3704,188,219,142,2172,2,29,2
3631,31,7,481,78,3265,233,251,123,1146,0,18,7
3435,-14,-2,-16,12,3290,233,251,114,878,0,21,1
3402,133,2,82,28,1432,222,227,147,2539,0,29,1
2661,308,28,27,255,1241,147,221,192,392,3,19,3
3995,-4,-3,-10,12,3302,234,250,113,1056,0,21,1
3393,76,13,1116,88,452,170,244,151,2308,2,22,1
3204,115,9,431,16,1749,216,192,139,1373,2,3,2
2924,103,10,102,-18,1700,230,238,165,3416,0,22,1
2470,57,12,58,-9,804,206,213,147,2512,2,1,1
3375,-20,49,-55,11,-367,243,216,141,938,0,17,2
2749,84,22,94,78,3695,230,216,153,2419,2,30,3
2840,67,7,454,-178,5276,234,231,138,1862,2,31,7
2500,358,28,30,260,1133,147,201,236,390,3,19,3
2167,22,24,-30,-103,-347,235,219,117,711,3,11,6
3193,314,9,399,46,-171,176,256,215,3856,1,22,1
2778,160,16,53,12,3793,188,224,112,1138,2,3,2
2560,345,28,131,92,569,115,192,211,358,3,19,6
2685,270,12,238,73,1540,153,235,183,643,2,32,2
2932,162,9,311,1,5062,255,242,121,2994,0,28,2
1879,330,19,200,84,1189,185,187,79,2143,3,9,6
2516,43,28,450,-116,1501,237,213,134,1912,3,9,6
2323,210,15,-42,13,1812,232,216,149,1484,3,5,3
2507,310,13,228,17,1381,218,237,195,2356,2,1,2
2133,261,24,288,105,1175,126,206,189,1083,3,9,4
2731,182,31,164,114,3145,259,239,35,231,0,12,5
2504,277,12,44,45,293,119,234,222,1033,2,32,2
2892,131,21,346,60,3642,253,239,107,2044,0,28,2
2463,11,16,6,23,3376,236,227,153,1977,2,19,5
3089,161,19,413,15,782,183,213,133,2494,2,0,2
2674,62,26,401,-108,1543,223,205,147,2255,3,9,6
2345,311,49,-61,12,-350,243,216,160,1190,3,17,2
3386,123,2,-9,78,1695,219,227,140,2545,0,29,1
3624,78,10,484,64,3288,229,251,120,1905,0,18,7
3366,129,17,49,42,1004,171,250,133,2383,2,22,1
2785,148,31,133,108,1744,256,238,103,65,2,29,5
2986,146,20,337,15,875,240,211,158,1412,0,28,2
2286,47,21,-5,-72,-368,200,186,145,51,3,11,6
2330,-17,31,-58,-14,1079,224,230,163,769,3,16,3
2411,161,21,40,-22,3806,178,224,140,1220,2,12,3
3308,200,1,690,219,1553,180,254,243,1801,1,31,1
3241,321,21,600,3,384,191,239,174,954,1,31,1
2856,141,24,383,25,1519,164,197,72,854,2,22,1
2324,311,3,-53,-18,1252,177,227,165,988,3,5,3
2463,-5,18,-10,89,3374,126,194,163,2087,2,1,2
3349,247,7,586,29,2249,192,243,86,1742,2,39,2
3035,217,18,-3,-12,4216,190,202,115,1204,2,32,2
2659,86,15,842,36,5265,240,237,128,2405,0,28,2
3236,278,12,52,33,1620,130,229,206,997,2,32,2
3404,136,5,281,79,1147,227,231,148,2379,0,29,1
2824,188,-3,453,239,2132,215,260,164,1493,2,23,1
2542,-21,49,-63,10,-343,241,200,147,1183,3,17,2
2504,62,36,409,27,1249,202,225,178,1982,3,9,6
2968,270,25,154,-9,4150,240,216,121,2499,2,3,2
2709,219,15,173,12,2634,187,253,195,442,2,0,4
2837,238,28,67,152,340,261,185,138,-169,0,12,5
3142,149,2,64,74,1312,216,221,141,2554,0,29,2
2818,25,18,105,71,616,121,207,131,2067,2,19,1
2453,83,34,522,45,1709,237,205,120,2332,3,9,6
2922,72,10,133,2,158,226,217,142,469,2,30,1
2736,44,11,374,38,1703,235,195,134,2157,3,9,6
2687,176,12,39,56,763,154,238,200,559,2,32,2
4029,-18,-3,-41,12,3301,234,251,117,1107,0,21,1
2910,54,21,86,5,417,230,225,116,1962,2,3,1
2749,206,16,46,-9,2456,239,234,170,2287,0,21,1
3628,63,10,478,54,3289,233,251,130,2154,0,18,7
3357,246,13,478,88,497,171,243,150,1823,2,22,2
2676,65,29,223,-115,1273,234,221,132,1788,3,9,6
3044,81,24,487,16,831,237,221,137,2528,2,11,1
2790,-3,20,371,4,1402,214,199,122,1952,2,30,1
2592,120,22,67,-2,926,241,244,134,1146,0,28,2
2581,371,25,45,268,1217,147,199,224,358,3,19,3
3351,224,11,783,53,708,195,253,206,1496,2,32,4
1967,179,35,60,87,905,258,201,79,468,0,29,5
2778,141,20,438,2,1779,222,207,122,1918,2,30,5
2383,318,49,-58,12,-313,243,211,133,1074,3,17,2
2776,83,6,404,67,3835,219,207,121,2565,2,30,2
2887,22,18,88,13,1539,240,182,137,562,2,12,5
3416,81,2,60,104,1029,214,220,136,2441,0,29,1
2745,259,20,395,41,128,206,216,126,2521,2,22,1
2847,122,11,352,57,5266,242,237,140,957,0,28,2
2753,57,28,171,-107,1704,137,214,133,2241,3,9,6
3321,74,10,1186,91,509,183,244,136,2066,2,22,1
2714,190,29,383,22,1698,175,202,126,836,2,22,3
2881,161,12,601,17,4418,242,244,129,1220,0,28,2
3093,79,12,37,28,324,196,222,120,1123,2,30,2
2548,341,27,22,256,1498,147,140,182,376,3,19,3
2539,60,6,441,36,1578,222,194,140,2184,3,9,6
2539,289,14,265,53,815,133,237,211,890,2,16,2
3028,95,20,376,26,2335,228,212,123,2552,2,22,2
2807,92,9,432,-7,2287,222,216,134,2056,2,30,2
3283,73,9,1363,91,462,215,243,149,2371,2,22,1
2023,377,26,-31,-27,-321,200,208,96,316,3,11,6
2373,-17,49,-58,12,-355,243,201,146,1173,3,17,2
2364,-21,49,-44,12,-313,243,206,190,1066,3,17,2
2635,307,28,30,262,1146,115,128,220,423,3,19,6
2993,318,25,571,-4,2760,190,203,119,1280,2,30,2
2960,114,16,182,36,626,220,222,153,741,2,12,3
2591,385,28,25,242,1220,148,235,190,417,3,19,3
2323,-5,1,-51,-19,1994,240,230,172,615,1,5,3
2912,65,19,363,-16,671,235,243,137,6984,0,28,2
2591,363,26,377,265,1263,147,187,176,353,3,19,3
3098,125,2,94,20,1547,215,218,135,2004,0,29,7
2444,286,14,279,46,1512,180,237,201,336,2,32,2
2807,309,16,101,-9,6574,238,215,174,2400,0,21,1
3634,61,10,482,42,3186,229,251,121,2045,0,18,7
2536,54,32,76,7,309,224,207,229,1393,2,22,3
3633,86,9,486,50,3281,231,250,130,1508,0,18,7
2343,-11,5,-55,-4,1373,241,220,158,849,3,22,3
3205,326,8,431,48,-139,176,245,188,6022,1,31,1
3006,42,13,29,139,5525,265,240,139,2258,0,15,1
2877,149,8,-33,-10,3808,233,249,234,709,0,37,2
2718,156,6,305,76,1322,239,226,126,1840,0,31,2
2308,-19,49,-62,12,-356,243,205,148,1151,3,17,2
2670,61,25,279,-119,365,230,198,158,885,3,9,6
2723,13,20,559,16,958,198,220,130,2393,2,12,5
2826,165,24,206,155,2386,256,230,80,-41,2,12,5
2894,207,13,55,-8,1661,196,211,105,806,2,39,1
3155,183,7,39,17,826,180,253,201,2001,2,32,4
3051,106,16,575,14,4407,243,214,114,6358,0,28,2
3595,132,2,-33,95,1129,212,219,130,2567,2,29,7
2489,290,13,91,34,2154,164,223,149,1052,2,32,2
2920,139,20,350,-14,545,251,227,127,1040,0,28,2
2220,329,19,186,70,648,196,196,185,883,3,2,4
2877,100,18,362,38,3560,250,238,141,2844,0,30,2
3314,85,17,592,89,456,181,246,145,-8,2,22,1
2604,141,10,362,-17,589,241,218,143,1449,0,28,2
3005,340,11,103,-8,2305,240,228,148,3489,0,22,1
2981,70,15,534,46,550,237,232,118,1951,0,28,2
2873,156,8,161,143,3007,246,238,89,-21,2,38,5
2999,82,16,6,7,868,214,217,138,995,2,19,3
